id,order_id,customer_id,product_id,created_at,pre_tax_price,price,quantity,fulfillment_status,location_id
4546,2514,7220,2,2019-09-10 03:12:08,8.15,8.99,1,fulfilled,34
4547,2514,7220,3,2019-09-10 03:12:08,14.37,15.99,2,fulfilled,34
4548,2514,7220,7,2019-09-10 03:12:08,5.98,6.37,4,fulfilled,34
4549,2515,9759,9,2018-06-08 17:18:47,4.4,4.64,3,fulfilled,45
4550,2516,7156,1,2019-02-15 02:03:08,9.0,9.99,3,fulfilled,2
4551,2516,7156,13,2019-02-15 02:03:08,1.31,1.49,1,fulfilled,2
4552,2517,988,7,2022-06-15 05:08:34,5.73,6.37,2,fulfilled,9
4553,2518,2477,12,2020-12-12 19:25:32,9.02,10.29,3,fulfilled,0
4554,2518,2477,14,2020-12-12 19:25:32,7.57,8.49,3,fulfilled,0
4555,2519,1750,14,2019-08-13 16:00:48,7.3,8.49,4,fulfilled,31
4556,2520,7658,8,2021-12-16 00:28:56,4.39,4.75,1,restocked,28
4557,2520,7658,13,2021-12-16 00:28:56,1.32,1.49,4,fulfilled,28
4558,2521,8666,10,2021-08-10 13:34:55,5.23,5.64,3,fulfilled,14
4559,2521,8666,11,2021-08-10 13:34:55,5.9,6.33,1,restocked,14
4560,2521,8666,14,2021-08-10 13:34:55,7.65,8.49,4,restocked,14
4561,2522,579,9,2022-01-10 03:13:07,4.37,4.64,1,restocked,7
4562,2522,579,3,2022-01-10 03:13:07,14.34,15.99,2,fulfilled,7
4563,2523,4257,8,2021-07-14 01:56:18,4.15,4.75,4,fulfilled,30
4564,2523,4257,4,2021-07-14 01:56:18,9.63,10.59,1,fulfilled,30
4565,2523,4257,14,2021-07-14 01:56:18,7.63,8.49,4,fulfilled,30
4566,2524,5645,6,2022-11-17 15:12:42,8.53,8.98,3,fulfilled,8
4567,2525,3792,0,2021-03-08 10:51:18,26.79,30.69,3,fulfilled,42
4568,2526,8500,6,2022-11-01 14:54:25,8.37,8.98,1,fulfilled,38
4569,2526,8500,13,2022-11-01 14:54:25,1.29,1.49,1,fulfilled,38
4570,2526,8500,2,2022-11-01 14:54:25,7.78,8.99,3,fulfilled,38
4571,2526,8500,7,2022-11-01 14:54:25,5.79,6.37,2,fulfilled,38
4572,2526,8500,12,2022-11-01 14:54:25,9.23,10.29,2,fulfilled,38
4573,2527,1971,6,2022-06-11 02:40:22,7.98,8.98,3,fulfilled,19
4574,2528,5953,12,2022-03-29 03:19:31,9.59,10.29,1,restocked,39
4575,2528,5953,0,2022-03-29 03:19:31,27.65,30.69,4,fulfilled,39
4576,2529,2116,2,2020-05-25 02:31:13,7.95,8.99,3,fulfilled,11
4577,2530,7570,5,2017-06-20 05:25:46,3.71,4.07,3,fulfilled,5
4578,2531,6622,5,2022-07-11 23:11:36,3.61,4.07,4,fulfilled,44
4579,2531,6622,14,2022-07-11 23:11:36,7.84,8.49,3,restocked,44
4580,2532,1726,8,2022-02-12 12:46:09,4.41,4.75,3,restocked,14
4581,2532,1726,14,2022-02-12 12:46:09,7.3,8.49,2,fulfilled,14
4582,2533,6068,3,2017-09-04 17:13:40,15.14,15.99,1,fulfilled,17
4583,2533,6068,5,2017-09-04 17:13:40,3.79,4.07,3,restocked,17
4584,2534,2885,3,2021-06-06 22:29:37,14.9,15.99,4,restocked,29
4585,2534,2885,8,2021-06-06 22:29:37,4.37,4.75,3,fulfilled,29
4586,2535,2608,10,2020-12-31 06:40:26,4.94,5.64,3,fulfilled,0
4587,2536,9602,1,2022-12-26 14:51:00,9.39,9.99,4,fulfilled,47
4588,2537,6193,3,2022-11-03 21:03:42,15.06,15.99,3,fulfilled,4
4589,2537,6193,8,2022-11-03 21:03:42,4.46,4.75,4,restocked,4
4590,2537,6193,1,2022-11-03 21:03:42,8.59,9.99,2,restocked,4
4591,2537,6193,6,2022-11-03 21:03:42,8.47,8.98,3,restocked,4
4592,2538,972,5,2021-08-25 17:37:50,3.69,4.07,3,restocked,20
4593,2539,1333,12,2022-03-16 14:59:04,9.76,10.29,2,fulfilled,26
4594,2540,4072,11,2020-12-02 17:02:52,5.61,6.33,1,restocked,44
4595,2540,4072,7,2020-12-02 17:02:52,5.98,6.37,1,fulfilled,44
4596,2541,9143,3,2022-07-27 23:52:55,14.85,15.99,3,fulfilled,34
4597,2542,3326,3,2022-08-15 04:26:46,14.2,15.99,4,fulfilled,19
4598,2542,3326,1,2022-08-15 04:26:46,9.45,9.99,3,fulfilled,19
4599,2543,8984,2,2020-09-05 04:53:46,7.98,8.99,1,fulfilled,37
4600,2544,2620,1,2020-12-30 23:30:27,8.97,9.99,1,restocked,36
4601,2544,2620,14,2020-12-30 23:30:27,8.05,8.49,4,fulfilled,36
4602,2544,2620,10,2020-12-30 23:30:27,5.3,5.64,4,fulfilled,36
4603,2545,5798,0,2020-09-01 09:44:56,28.22,30.69,4,fulfilled,16
4604,2545,5798,14,2020-09-01 09:44:56,7.91,8.49,1,fulfilled,16
4605,2546,7977,3,2022-11-26 02:41:54,14.97,15.99,3,fulfilled,41
4606,2547,8088,8,2020-10-17 14:39:31,4.22,4.75,2,fulfilled,19
4607,2548,9151,5,2020-06-10 00:22:21,3.63,4.07,1,fulfilled,24
4608,2549,3927,11,2020-07-31 07:15:16,5.44,6.33,1,fulfilled,3
4609,2550,1470,6,2022-08-30 02:18:15,7.7,8.98,3,restocked,32
4610,2550,1470,13,2022-08-30 02:18:15,1.41,1.49,1,fulfilled,32
4611,2551,8112,8,2021-06-05 16:02:30,4.26,4.75,2,fulfilled,35
4612,2551,8112,11,2021-06-05 16:02:30,5.43,6.33,4,restocked,35
4613,2552,680,13,2022-08-14 20:56:08,1.33,1.49,2,restocked,43
4614,2553,7329,12,2020-12-07 16:48:37,9.65,10.29,3,fulfilled,48
4615,2553,7329,2,2020-12-07 16:48:37,8.15,8.99,2,fulfilled,48
4616,2554,5539,4,2018-09-08 13:04:43,9.4,10.59,3,fulfilled,37
4617,2554,5539,14,2018-09-08 13:04:43,7.91,8.49,2,fulfilled,37
4618,2555,1124,4,2018-08-08 08:36:10,9.28,10.59,3,fulfilled,0
4619,2556,9806,14,2022-11-07 15:16:28,7.3,8.49,2,fulfilled,3
4620,2556,9806,8,2022-11-07 15:16:28,4.08,4.75,4,fulfilled,3
4621,2557,5245,9,2021-04-13 10:52:25,4.05,4.64,4,fulfilled,42
4622,2557,5245,14,2021-04-13 10:52:25,8.04,8.49,2,restocked,42
4623,2558,8855,8,2019-10-04 23:56:16,4.5,4.75,3,restocked,45
4624,2559,1016,2,2018-10-31 03:54:18,7.77,8.99,4,fulfilled,6
4625,2560,9316,3,2022-10-27 09:16:41,15.16,15.99,2,fulfilled,45
4626,2560,9316,7,2022-10-27 09:16:41,5.94,6.37,2,fulfilled,45
4627,2560,9316,12,2022-10-27 09:16:41,9.69,10.29,3,fulfilled,45
4628,2561,2732,4,2022-07-26 05:16:19,9.51,10.59,1,fulfilled,36
4629,2561,2732,12,2022-07-26 05:16:19,9.67,10.29,1,restocked,36
4630,2561,2732,3,2022-07-26 05:16:19,14.91,15.99,1,restocked,36
4631,2562,4732,2,2022-12-28 08:27:47,8.38,8.99,1,restocked,29
4632,2562,4732,9,2022-12-28 08:27:47,4.32,4.64,1,fulfilled,29
4633,2562,4732,3,2022-12-28 08:27:47,14.35,15.99,3,fulfilled,29
4634,2563,1209,1,2019-06-26 17:46:34,9.0,9.99,4,fulfilled,2
4635,2564,7661,10,2019-11-11 07:45:39,5.01,5.64,2,restocked,13
4636,2565,8065,10,2022-11-03 16:39:14,4.84,5.64,2,fulfilled,32
4637,2566,1752,7,2022-04-13 05:07:04,5.94,6.37,1,fulfilled,49
4638,2566,1752,1,2022-04-13 05:07:04,9.49,9.99,3,fulfilled,49
4639,2566,1752,8,2022-04-13 05:07:04,4.43,4.75,1,fulfilled,49
4640,2566,1752,3,2022-04-13 05:07:04,15.18,15.99,4,fulfilled,49
4641,2566,1752,14,2022-04-13 05:07:04,7.24,8.49,3,fulfilled,49
4642,2567,4486,1,2017-10-16 02:55:12,9.38,9.99,3,fulfilled,27
4643,2568,7417,14,2021-12-24 23:38:51,7.84,8.49,1,restocked,28
4644,2568,7417,2,2021-12-24 23:38:51,7.73,8.99,4,fulfilled,28
4645,2568,7417,4,2021-12-24 23:38:51,9.52,10.59,2,fulfilled,28
4646,2569,2039,6,2020-12-02 09:38:42,7.81,8.98,3,fulfilled,25
4647,2569,2039,11,2020-12-02 09:38:42,5.44,6.33,3,restocked,25
4648,2570,345,14,2022-12-27 00:54:55,7.52,8.49,3,restocked,44
4649,2570,345,3,2022-12-27 00:54:55,14.53,15.99,1,fulfilled,44
4650,2570,345,0,2022-12-27 00:54:55,26.55,30.69,4,fulfilled,44
4651,2570,345,4,2022-12-27 00:54:55,9.98,10.59,3,fulfilled,44
4652,2570,345,8,2022-12-27 00:54:55,4.51,4.75,4,fulfilled,44
4653,2571,8324,9,2021-10-14 02:30:31,4.14,4.64,4,fulfilled,24
4654,2572,5078,8,2020-08-24 12:33:49,4.24,4.75,4,fulfilled,43
4655,2572,5078,9,2020-08-24 12:33:49,4.23,4.64,4,fulfilled,43
4656,2573,8979,11,2022-12-05 19:55:28,5.95,6.33,1,fulfilled,47
4657,2573,8979,8,2022-12-05 19:55:28,4.28,4.75,1,restocked,47
4658,2573,8979,0,2022-12-05 19:55:28,27.89,30.69,3,restocked,47
4659,2573,8979,14,2022-12-05 19:55:28,7.61,8.49,4,restocked,47
4660,2574,3394,12,2020-07-13 00:02:23,9.74,10.29,4,restocked,10
4661,2575,2393,14,2022-06-13 08:08:07,7.34,8.49,4,fulfilled,12
4662,2576,8916,4,2022-11-17 19:13:03,9.57,10.59,4,fulfilled,33
4663,2576,8916,2,2022-11-17 19:13:03,7.71,8.99,2,fulfilled,33
4664,2577,5421,0,2020-03-30 04:16:51,28.73,30.69,2,fulfilled,41
4665,2577,5421,5,2020-03-30 04:16:51,3.85,4.07,4,fulfilled,41
4666,2577,5421,3,2020-03-30 04:16:51,13.75,15.99,3,fulfilled,41
4667,2578,8556,4,2021-12-19 13:13:26,10.0,10.59,1,fulfilled,21
4668,2579,4939,14,2022-10-22 11:23:44,7.38,8.49,1,fulfilled,25
4669,2580,3696,6,2021-05-02 04:19:18,8.41,8.98,2,restocked,41
4670,2580,3696,11,2021-05-02 04:19:18,5.66,6.33,1,fulfilled,41
4671,2581,5265,1,2022-05-30 05:32:30,9.38,9.99,4,fulfilled,27
4672,2582,7572,5,2020-09-13 19:34:30,3.47,4.07,1,restocked,15
4673,2582,7572,3,2020-09-13 19:34:30,14.84,15.99,2,fulfilled,15
4674,2583,8172,8,2021-08-02 21:36:20,4.51,4.75,1,fulfilled,8
4675,2584,2758,5,2019-07-28 07:25:08,3.79,4.07,3,fulfilled,29
4676,2585,2215,13,2021-09-10 22:11:07,1.34,1.49,1,fulfilled,36
4677,2586,6122,5,2019-04-11 01:59:49,3.69,4.07,1,fulfilled,20
4678,2587,2644,7,2022-04-07 23:49:26,5.99,6.37,4,fulfilled,47
4679,2588,7264,10,2021-08-08 02:22:48,5.25,5.64,2,restocked,29
4680,2588,7264,1,2021-08-08 02:22:48,8.59,9.99,1,fulfilled,29
4681,2588,7264,4,2021-08-08 02:22:48,9.28,10.59,2,fulfilled,29
4682,2589,7345,3,2021-10-20 15:18:53,13.82,15.99,4,fulfilled,6
4683,2590,829,2,2021-01-11 13:06:17,8.46,8.99,4,fulfilled,7
4684,2591,9051,2,2020-11-08 01:01:26,8.35,8.99,3,fulfilled,34
4685,2591,9051,13,2020-11-08 01:01:26,1.33,1.49,3,restocked,34
4686,2592,4112,13,2019-09-13 05:27:46,1.41,1.49,2,restocked,21
4687,2592,4112,12,2019-09-13 05:27:46,9.05,10.29,3,fulfilled,21
4688,2593,7188,13,2020-10-03 11:41:09,1.4,1.49,1,fulfilled,27
4689,2594,3519,2,2019-09-07 21:29:32,8.46,8.99,1,restocked,7
4690,2594,3519,14,2019-09-07 21:29:32,7.44,8.49,4,fulfilled,7
4691,2595,8129,8,2021-09-03 20:24:55,4.5,4.75,2,fulfilled,26
4692,2596,920,0,2022-12-01 14:31:34,27.13,30.69,2,fulfilled,11
4693,2597,3587,10,2021-12-18 05:12:06,5.01,5.64,3,fulfilled,13
4694,2598,3016,10,2021-01-07 00:59:44,5.33,5.64,1,restocked,22
4695,2598,3016,9,2021-01-07 00:59:44,4.12,4.64,1,fulfilled,22
4696,2599,4167,2,2018-01-06 23:33:27,7.98,8.99,1,fulfilled,19
4697,2600,2506,2,2022-04-25 22:04:32,8.38,8.99,1,restocked,49
4698,2600,2506,0,2022-04-25 22:04:32,26.37,30.69,2,fulfilled,49
4699,2600,2506,11,2022-04-25 22:04:32,6.01,6.33,3,fulfilled,49
4700,2600,2506,1,2022-04-25 22:04:32,8.64,9.99,4,fulfilled,49
4701,2601,7614,11,2020-06-07 01:32:56,5.62,6.33,4,fulfilled,19
4702,2601,7614,3,2020-06-07 01:32:56,13.74,15.99,4,fulfilled,19
4703,2602,3766,9,2020-05-14 14:19:35,4.27,4.64,2,fulfilled,16
4704,2603,8206,11,2020-03-26 08:31:55,5.88,6.33,3,fulfilled,34
4705,2603,8206,6,2020-03-26 08:31:55,7.7,8.98,2,restocked,34
4706,2603,8206,1,2020-03-26 08:31:55,8.63,9.99,3,restocked,34
4707,2604,5324,13,2022-12-10 03:30:34,1.27,1.49,3,restocked,15
4708,2604,5324,11,2022-12-10 03:30:34,5.93,6.33,4,fulfilled,15
4709,2604,5324,14,2022-12-10 03:30:34,7.61,8.49,2,fulfilled,15
4710,2605,6075,14,2021-03-21 20:50:44,7.38,8.49,4,fulfilled,25
4711,2605,6075,3,2021-03-21 20:50:44,14.19,15.99,3,fulfilled,25
4712,2606,138,11,2022-03-06 00:12:35,5.63,6.33,3,fulfilled,13
4713,2607,6968,10,2021-12-03 02:05:51,4.9,5.64,3,fulfilled,25
4714,2608,9974,2,2017-08-19 11:48:08,8.49,8.99,4,fulfilled,21
4715,2608,9974,5,2017-08-19 11:48:08,3.49,4.07,3,fulfilled,21
4716,2609,184,14,2022-08-30 12:11:24,7.52,8.49,1,fulfilled,44
4717,2610,4533,6,2017-12-02 17:47:24,7.76,8.98,2,restocked,6
4718,2611,4827,14,2020-09-29 04:17:09,8.05,8.49,1,fulfilled,26
4719,2611,4827,10,2020-09-29 04:17:09,4.92,5.64,3,restocked,26
4720,2612,5073,3,2019-11-13 07:32:24,14.45,15.99,4,restocked,33
4721,2612,5073,8,2019-11-13 07:32:24,4.26,4.75,4,fulfilled,33
4722,2612,5073,0,2019-11-13 07:32:24,28.78,30.69,4,fulfilled,33
4723,2613,1165,8,2020-12-19 11:33:06,4.49,4.75,3,fulfilled,21
4724,2613,1165,14,2020-12-19 11:33:06,7.99,8.49,1,fulfilled,21
4725,2614,5520,14,2018-04-06 00:25:29,8.06,8.49,4,fulfilled,8
4726,2614,5520,10,2018-04-06 00:25:29,5.35,5.64,2,fulfilled,8
4727,2614,5520,8,2018-04-06 00:25:29,4.22,4.75,3,fulfilled,8
4728,2615,2616,11,2022-08-12 13:44:30,5.62,6.33,1,fulfilled,19
4729,2616,3492,7,2019-08-01 20:48:20,5.93,6.37,4,fulfilled,39
4730,2616,3492,6,2019-08-01 20:48:20,7.72,8.98,4,fulfilled,39
4731,2616,3492,2,2019-08-01 20:48:20,7.95,8.99,4,fulfilled,39
4732,2617,2046,7,2020-08-30 16:25:07,6.03,6.37,4,fulfilled,10
4733,2618,6838,12,2022-11-03 10:40:11,9.18,10.29,4,restocked,24
4734,2619,1727,3,2020-04-19 04:45:52,15.06,15.99,2,fulfilled,4
4735,2620,622,10,2020-12-08 17:55:20,5.01,5.64,3,fulfilled,37
4736,2620,622,3,2020-12-08 17:55:20,14.9,15.99,2,fulfilled,37
4737,2620,622,1,2020-12-08 17:55:20,8.64,9.99,2,fulfilled,37
4738,2621,3587,7,2020-08-27 23:37:48,5.51,6.37,4,fulfilled,6
4739,2621,3587,6,2020-08-27 23:37:48,8.07,8.98,2,restocked,6
4740,2622,9837,7,2022-11-27 11:56:27,5.64,6.37,3,restocked,44
4741,2623,3828,3,2021-05-16 04:40:41,15.14,15.99,1,fulfilled,10
4742,2624,7688,0,2019-04-26 19:49:03,26.53,30.69,2,restocked,6
4743,2625,6279,5,2022-04-03 16:09:54,3.69,4.07,1,fulfilled,20
4744,2626,2915,3,2020-04-12 01:11:02,14.02,15.99,3,fulfilled,0
4745,2627,9029,12,2022-05-10 13:21:10,9.3,10.29,4,fulfilled,33
4746,2628,5293,3,2019-01-28 23:20:00,14.02,15.99,4,restocked,0
4747,2628,5293,7,2019-01-28 23:20:00,6.0,6.37,3,fulfilled,0
4748,2629,2654,10,2022-03-25 16:21:35,5.31,5.64,1,fulfilled,4
4749,2630,511,1,2022-01-31 13:20:10,8.91,9.99,4,restocked,24
4750,2631,2184,3,2019-11-18 01:20:51,15.16,15.99,1,fulfilled,45
4751,2631,2184,0,2019-11-18 01:20:51,28.48,30.69,3,fulfilled,45
4752,2632,4965,9,2022-07-26 14:54:05,3.98,4.64,2,fulfilled,32
4753,2632,4965,2,2022-07-26 14:54:05,8.38,8.99,2,fulfilled,32
4754,2632,4965,3,2022-07-26 14:54:05,14.06,15.99,4,fulfilled,32
4755,2633,3280,8,2021-12-31 07:47:12,4.08,4.75,2,fulfilled,3
4756,2634,3729,12,2022-10-19 23:49:06,9.23,10.29,4,restocked,35
4757,2634,3729,2,2022-10-19 23:49:06,7.73,8.99,4,fulfilled,35
4758,2635,2698,6,2020-12-14 22:09:17,8.41,8.98,1,fulfilled,41
4759,2636,7148,9,2019-09-29 03:07:44,4.12,4.64,2,fulfilled,19
4760,2637,5851,4,2021-03-16 19:21:52,9.1,10.59,1,fulfilled,31
4761,2637,5851,14,2021-03-16 19:21:52,7.57,8.49,1,fulfilled,31
4762,2638,5501,4,2021-02-12 14:22:55,9.36,10.59,3,fulfilled,11
4763,2639,3307,2,2022-12-15 18:46:59,8.38,8.99,2,fulfilled,39
4764,2639,3307,8,2022-12-15 18:46:59,4.24,4.75,2,restocked,39
4765,2640,7702,6,2022-09-29 03:15:45,7.87,8.98,1,restocked,0
4766,2640,7702,1,2022-09-29 03:15:45,9.46,9.99,4,fulfilled,0
4767,2640,7702,8,2022-09-29 03:15:45,4.5,4.75,1,fulfilled,0
4768,2640,7702,7,2022-09-29 03:15:45,5.99,6.37,2,fulfilled,0
4769,2641,1265,6,2022-11-05 22:50:26,8.01,8.98,4,fulfilled,24
4770,2641,1265,8,2022-11-05 22:50:26,4.43,4.75,2,restocked,24
4771,2641,1265,13,2022-11-05 22:50:26,1.28,1.49,2,restocked,24
4772,2641,1265,2,2022-11-05 22:50:26,8.44,8.99,3,restocked,24
4773,2642,5724,6,2022-05-10 08:36:18,8.5,8.98,4,restocked,10
4774,2642,5724,9,2022-05-10 08:36:18,4.14,4.64,3,fulfilled,10
4775,2643,6752,9,2022-10-06 02:41:17,4.23,4.64,4,fulfilled,23
4776,2644,9737,9,2019-07-23 04:05:31,3.99,4.64,4,fulfilled,50
4777,2645,1316,1,2022-03-17 03:54:49,8.59,9.99,4,fulfilled,50
4778,2646,9223,10,2022-12-08 14:45:50,5.33,5.64,1,fulfilled,22
4779,2647,7601,5,2022-09-12 18:21:27,3.57,4.07,4,fulfilled,0
4780,2648,8404,13,2020-02-23 00:21:01,1.29,1.49,2,restocked,6
4781,2648,8404,9,2020-02-23 00:21:01,4.31,4.64,2,fulfilled,6
4782,2649,8950,12,2021-08-20 08:36:25,9.67,10.29,4,fulfilled,47
4783,2649,8950,14,2021-08-20 08:36:25,7.55,8.49,1,fulfilled,47
4784,2649,8950,10,2021-08-20 08:36:25,4.85,5.64,3,fulfilled,47
4785,2650,8729,4,2022-01-23 18:34:44,10.04,10.59,4,fulfilled,45
4786,2650,8729,6,2022-01-23 18:34:44,8.3,8.98,3,fulfilled,45
4787,2651,3513,9,2019-10-13 07:39:00,3.96,4.64,2,fulfilled,15
4788,2652,760,14,2019-09-03 13:33:42,7.55,8.49,2,restocked,13
4789,2653,329,8,2022-01-02 07:59:13,4.31,4.75,3,fulfilled,20
4790,2654,8517,8,2019-05-24 20:09:45,4.22,4.75,2,restocked,19
4791,2654,8517,2,2019-05-24 20:09:45,8.45,8.99,2,fulfilled,19
4792,2654,8517,7,2019-05-24 20:09:45,5.65,6.37,2,fulfilled,19
4793,2655,3660,10,2021-02-03 07:37:44,5.12,5.64,3,fulfilled,20
4794,2656,4843,6,2020-02-07 20:40:17,8.06,8.98,3,fulfilled,36
4795,2657,343,1,2022-08-04 04:08:41,8.98,9.99,3,fulfilled,9
4796,2657,343,2,2022-08-04 04:08:41,8.52,8.99,1,restocked,9
4797,2658,754,0,2018-09-04 01:39:13,29.03,30.69,2,restocked,22
4798,2659,7583,0,2022-12-31 21:53:36,26.98,30.69,2,fulfilled,40
4799,2659,7583,6,2022-12-31 21:53:36,8.12,8.98,3,restocked,40
4800,2660,3292,1,2022-05-15 04:03:32,9.35,9.99,1,restocked,41
4801,2660,3292,7,2022-05-15 04:03:32,5.76,6.37,3,fulfilled,41
4802,2661,4098,0,2018-12-27 08:55:18,26.37,30.69,3,fulfilled,31
4803,2661,4098,10,2018-12-27 08:55:18,5.19,5.64,3,fulfilled,31
4804,2662,6464,8,2019-12-01 13:35:05,4.45,4.75,1,fulfilled,41
4805,2662,6464,7,2019-12-01 13:35:05,5.54,6.37,4,fulfilled,41
4806,2662,6464,6,2019-12-01 13:35:05,8.5,8.98,3,fulfilled,41
4807,2663,3202,4,2017-10-09 16:42:21,10.04,10.59,3,fulfilled,26
4808,2664,7848,2,2018-05-05 00:21:35,8.13,8.99,2,restocked,33
4809,2665,889,13,2021-09-09 18:46:33,1.39,1.49,4,fulfilled,49
4810,2666,3982,5,2020-01-30 01:43:12,3.55,4.07,4,fulfilled,30
4811,2667,2499,14,2021-07-09 02:24:36,7.59,8.49,1,fulfilled,18
4812,2668,6748,5,2022-09-18 04:13:09,3.84,4.07,3,fulfilled,21
4813,2668,6748,8,2022-09-18 04:13:09,4.16,4.75,4,fulfilled,21
4814,2668,6748,11,2022-09-18 04:13:09,5.82,6.33,3,fulfilled,21
4815,2669,967,11,2018-11-19 00:13:36,5.5,6.33,3,fulfilled,25
4816,2669,967,2,2018-11-19 00:13:36,8.51,8.99,3,restocked,25
4817,2670,8365,4,2022-06-28 12:55:43,9.21,10.59,4,restocked,25
4818,2671,9131,9,2022-12-05 11:30:37,4.01,4.64,2,fulfilled,12
4819,2672,561,2,2022-10-20 08:20:23,8.42,8.99,2,restocked,41
4820,2673,8137,14,2022-12-15 14:39:44,7.41,8.49,2,fulfilled,42
4821,2674,329,3,2020-09-01 21:41:15,15.14,15.99,4,fulfilled,10
4822,2674,329,12,2020-09-01 21:41:15,9.59,10.29,2,fulfilled,10
4823,2674,329,2,2020-09-01 21:41:15,8.44,8.99,3,fulfilled,10
4824,2675,6949,2,2020-08-14 03:38:50,8.53,8.99,3,fulfilled,26
4825,2675,6949,13,2020-08-14 03:38:50,1.37,1.49,4,fulfilled,26
4826,2676,4692,1,2022-12-10 17:35:48,9.32,9.99,1,fulfilled,38
4827,2677,492,11,2018-03-07 16:54:19,5.85,6.33,2,fulfilled,28
4828,2677,492,14,2018-03-07 16:54:19,7.46,8.49,2,restocked,28
4829,2678,2224,3,2021-04-07 07:16:13,14.06,15.99,4,restocked,40
4830,2679,6049,11,2019-10-07 07:55:25,5.85,6.33,2,fulfilled,28
4831,2679,6049,6,2019-10-07 07:55:25,8.5,8.98,1,fulfilled,28
4832,2680,7591,6,2022-11-10 01:42:59,7.65,8.98,2,fulfilled,15
4833,2680,7591,3,2022-11-10 01:42:59,15.03,15.99,4,fulfilled,15
4834,2680,7591,1,2022-11-10 01:42:59,8.96,9.99,4,fulfilled,15
4835,2681,5409,0,2021-09-11 01:33:27,27.44,30.69,1,fulfilled,18
4836,2682,6680,10,2022-12-08 11:33:11,5.33,5.64,1,restocked,21
4837,2683,7579,13,2020-10-23 11:53:10,1.39,1.49,2,fulfilled,41
4838,2683,7579,7,2020-10-23 11:53:10,6.01,6.37,3,restocked,41
4839,2683,7579,2,2020-10-23 11:53:10,8.51,8.99,4,restocked,41
4840,2683,7579,11,2020-10-23 11:53:10,5.9,6.33,4,restocked,41
4841,2684,1388,9,2022-01-26 14:14:40,4.03,4.64,4,restocked,25
4842,2685,9075,2,2019-10-29 15:23:02,8.38,8.99,4,fulfilled,49
4843,2685,9075,9,2019-10-29 15:23:02,4.23,4.64,4,fulfilled,49
4844,2686,6684,1,2021-06-08 03:19:04,8.57,9.99,2,fulfilled,32
4845,2687,6082,12,2022-10-02 18:02:38,8.85,10.29,1,fulfilled,3
4846,2688,9577,10,2021-08-06 00:14:18,5.01,5.64,4,restocked,37
4847,2689,3359,6,2022-04-17 18:44:51,8.3,8.98,1,fulfilled,28
4848,2690,4420,5,2022-01-12 05:39:11,3.86,4.07,4,restocked,8
4849,2690,4420,14,2022-01-12 05:39:11,7.91,8.49,1,fulfilled,8
4850,2691,6680,10,2022-10-24 01:39:34,5.33,5.64,4,fulfilled,22
4851,2692,3440,1,2021-05-14 17:14:42,9.46,9.99,1,fulfilled,10
4852,2692,3440,4,2021-05-14 17:14:42,9.24,10.59,4,fulfilled,10
4853,2693,8431,3,2020-03-10 23:08:08,14.57,15.99,2,fulfilled,5
4854,2693,8431,5,2020-03-10 23:08:08,3.58,4.07,4,restocked,5
4855,2694,2266,6,2022-07-16 06:21:47,8.43,8.98,4,restocked,27
4856,2695,8536,5,2021-10-24 05:29:26,3.81,4.07,4,fulfilled,41
4857,2696,356,12,2021-12-02 12:48:23,9.1,10.29,2,fulfilled,11
4858,2696,356,9,2021-12-02 12:48:23,4.18,4.64,4,fulfilled,11
4859,2697,7839,9,2022-07-18 20:23:46,4.39,4.64,4,fulfilled,17
4860,2698,2790,4,2019-02-28 00:26:13,9.08,10.59,2,fulfilled,32
4861,2699,4128,5,2021-04-28 18:22:03,3.63,4.07,4,fulfilled,24
4862,2699,4128,7,2021-04-28 18:22:03,5.63,6.37,4,restocked,24
4863,2699,4128,0,2021-04-28 18:22:03,27.27,30.69,3,restocked,24
4864,2699,4128,9,2021-04-28 18:22:03,4.11,4.64,3,restocked,24
4865,2699,4128,14,2021-04-28 18:22:03,8.04,8.49,1,restocked,24
4866,2699,4128,8,2021-04-28 18:22:03,4.24,4.75,3,restocked,24
4867,2700,3605,10,2021-03-08 22:12:08,5.25,5.64,3,restocked,29
4868,2701,1446,13,2022-04-01 10:35:10,1.34,1.49,1,fulfilled,9
4869,2702,1348,8,2022-07-17 04:06:52,4.08,4.75,3,restocked,3
4870,2702,1348,11,2022-07-17 04:06:52,5.9,6.33,2,fulfilled,3
4871,2702,1348,1,2022-07-17 04:06:52,9.39,9.99,4,fulfilled,3
4872,2703,7555,6,2021-02-20 05:35:44,7.98,8.98,2,fulfilled,19
4873,2703,7555,13,2021-02-20 05:35:44,1.41,1.49,3,fulfilled,19
4874,2704,8699,13,2020-08-13 11:04:57,1.35,1.49,4,fulfilled,20
4875,2705,1298,1,2021-06-07 05:05:33,9.19,9.99,4,fulfilled,16
4876,2706,3718,10,2020-03-20 07:02:53,4.93,5.64,2,fulfilled,30
4877,2706,3718,8,2020-03-20 07:02:53,4.5,4.75,3,fulfilled,30
4878,2707,9191,13,2021-04-15 04:17:00,1.36,1.49,3,fulfilled,23
4879,2707,9191,7,2021-04-15 04:17:00,5.72,6.37,1,restocked,23
4880,2708,2057,4,2022-07-10 12:33:33,9.52,10.59,2,restocked,9
4881,2709,931,12,2022-05-11 00:02:34,9.27,10.29,2,fulfilled,2
4882,2709,931,10,2022-05-11 00:02:34,5.04,5.64,4,fulfilled,2
